observation_1,observation_2,hypothesis_1,hypothesis_2,label
يأتي عمي لزيارتنا خلال العطلات.,لا أستطيع الانتظار لمعرفة ما يرتديه الليلة في العشاء!,عمي مصمم وهو يحب الأشياء الفريدة.,يرتدي دائمًا قميصًا مضحكًا.,1
يأتي عمي لزيارتنا خلال العطلات.,لا أستطيع الانتظار لمعرفة ما يرتديه الليلة في العشاء!,عمي مصمم وهو يحب الأشياء الفريدة.,عمي مصمم وهو يحب الأشياء المملة.,1
قرر جون السفر إلى إندونيسيا.,لقد علم الآلاف من الأطفال التحدث باللغة الإنجليزية الأساسية.,سافر جون مع برنامج يعلم اللغة الإنجليزية للأطفال في آسيا.,سافر جون مع برنامج يعلم اللغة الإنجليزية للماعز في آسيا.,1
لدى فرانك رحلة مدرسية إلى المتحف المحلي.,كان فرانك حزينًا جدًا لأنه فاتته هذه الرحلة.,فرانك مرض ولم يستطع الذهاب.,فرانك مرض ولم يستطع الذهاب.,2
كانت المرة الأولى التي ركبت فيها الخيل سيئة.,كنت على وشك السقوط قبل أن يساعدني أحد.,سيطرت على الحصان عندما بدأ يرفرف برجليه.,لم أستطع السيطرة على الحصان وبدأ يرفرف برجليه.,2
كانت المرة الأولى التي ركبت فيها الخيل سيئة.,كنت على وشك السقوط قبل أن يساعدني أحد.,كنت خائفًا ولم أكن أعرف ماذا أفعل.,كنت سعيدًا وعرفت بالضبط ماذا أفعل.,1
كنت أسير في منطقة غابة.,انهار الجسر وسقطت في الجدول.,لقيت لافتة قديمة ومررت بها.,لقيت جسرًا قديمًا وعبّرته بحذر.,2
أفضل شيء في عيد الشكر هو زيارة عائلتك.,هذه المرة فزت بكل اليدين الثلاث.,سيتوقف أهلي.,تلعب عائلتي دائمًا الورق في العطلات.,2
أفضل شيء في عيد الشكر هو زيارة عائلتك.,هذه المرة فزت بكل اليدين الثلاث.,لعبنا البوكر في انتظار العشاء.,أكلنا العشاء أثناء انتظارنا للعب البوكر.,1
في الليلة الماضية، حدثت ثلاث جرائم قتل في مدينة دالاس، تكساس.,يعتقد الشرطة أن جميع جرائم القتل الثلاثة ارتكبها نفس الشخص.,كانت جميع اللصوص في منطقة عامة.,كانت جميع جرائم القتل في منطقة عامة.,2
بسبب ما حدث، كان فرشاة بن للأسنان بجانب حوض المطبخ.,بن قد قام بتنظيف أسنانه عن طريق الخطأ بفرشاة الأسنان الخاصة بزوجته!,ظن بن أن فرشاة أسنان زوجته هي فرشاته.,ظن بن أن فرشاة أسنان زوجته قد أكلت فرشاته.,1
أنا أرادت قراءة كتاب قديم.,ذهبت آنا إلى المنزل وقرأته على الفور!,حصلت آنا على كتاب جديد.,حصلت آنا على دليل جديد غير يدوي.,1
أرادت آنا قراءة كتاب قديم.,ذهبت آنا إلى المنزل وقرأته على الفور!,اشترته من المتجر.,اشترته من أمازون.,1
كان سامسون فتى قويًا.,لم يستطع رفع السيارة.,حاول سامسون رفع مركبة.,رفع سامسون مركبة.,1
كان سامسون فتى قوياً.,لم يستطع رفع السيارة.,كانت بعض الأشياء ثقيلة جداً لسامسون.,لا شيء كان ثقيلاً جداً لسامسون.,1
سحبني الشرطي إلى جانب الطريق.,لحسن الحظ، فقط أعطاني تحذيرًا هذه المرة.,قال لي أن ضوء ذيل سيارتي معتم.,قال لي أن ضوء ذيل سيارتي كان معطلاً.,2
كايلي وأصدقاؤها قرروا صنع بعض الجيلو.,الأهم من ذلك كله أن طعمه كان جيدًا.,كايلي استخدمت اللون الأزرق وأصدقاؤها لا يحبون اللون البرتقالي.,كايلي استخدمت اللون البرتقالي وأصدقاؤها لا يحبون اللون البرتقالي.,2
كايلي وأصدقاؤها قرروا صنع بعض الجيلو.,الأهم من ذلك كله أن طعمه كان جيدًا.,تحول الجيلو إلى أن يكون لونًا غريبًا جدًا وطعمًا غريبًا، وأضافت كايلي صبغة طعام.,تحول الجيلو إلى أن يكون لونًا غريبًا جدًا بعد أن أضافت كايلي صبغة طعام.,2
كانت خوانيتا عزباء منذ وفاة زوجها.,قررت خوانيتا أن تكون عزباء لبقية حياتها.,وجدت خوانيتا بسرعة رجلاً تريد الزواج منه.,لم تجد خوانيتا أي رجال تريد الزواج منهم.,2
كانت خوانيتا عزباء منذ وفاة زوجها.,قررت خوانيتا أن تكون عزباء لبقية حياتها.,جربت بعض مواقع المواعدة، لكن لم ينجح شيء.,جربت خوانيتا بعض مواقع المواعدة، ونجحت.,1
قررت الذهاب إلى ماوي لقضاء العطلة.,كانت تلك المرة الأخيرة التي اتبعت فيها نصيحة صديقي.,ماوي كانت سيئة للغاية.,ماوي كانت مكانًا لطيفًا جدًا.,1
قررت الذهاب إلى ماوي لقضاء العطلة.,كانت تلك المرة الأخيرة التي اتبعت فيها نصيحة صديقي.,كانت والدتي قد أوصت به ولكن الطقس كان رهيبًا في هذا الوقت من العام.,كان صديقي قد أوصى به ولكن الطقس كان رهيبًا في هذا الوقت من العام.,2
كان ريكي خبيرًا في تداول العقود الآجلة للأسهم.,لم يكن ريكي ليتمنى سعادة أكبر وهو يكسب الكثير من المال.,كان ريكي يختار أسهمًا سيئة للغاية.,اختار ريكي الأسهم المناسبة وارتفعت قيمتها.,2
كان ريكي خبيرًا في تداول العقود الآجلة للأسهم.,لم يكن ريكي ليتمنى سعادة أكبر وهو يكسب الكثير من المال.,ارتفعت أسهم ريكي بشكل كبير.,كانت أسهم ريكي تهبط بشكل حاد.,1
قرر جيم أنه يريد مشاهدة فيلم بدلاً من الذهاب إلى العمل.,لم يتعرف رئيسه عليه لحسن الحظ لأنه كان مشغولاً.,رأى زوجته في دار السينما.,رأى رئيسه أثناء وجوده في دار السينما.,2
كان لدى ليندسي ساعة راحة من الغداء و أرادت أن ترى الحديقة.,لقد استمتعت بنفسها كثيرًا لدرجة أنها قررت أن تجعلها رحلة أسبوعية.,ذهبت ليندسي إلى حديقة قريبة.,ذهبت ليندسي إلى سينما قريبة.,1
لديها استراحة ساعة من الغداء و أرادت أن ترى الحديقة.,لقد استمتعت بنفسها كثيرًا لدرجة أنها قررت أن تجعلها رحلة أسبوعية.,اختارت عدم تناول غدائها و المشي في الكتلة إلى الحديقة.,قررت أن تأخذ غدائها و تمشي في الكتلة إلى الحديقة.,2
كان إيفان مسؤولاً عن الشواء في نزهة الشركة.,اعتذر إيفان عن عدم خبرته.,حرق إيفان الكثير من الطعام.,صنع إيفان قطع لحم بقر مذهلة للجميع.,1
عشق جاد شاحنته الوحشية.,أدرك جاد أنه يجب أن يعتني بشاحنته بشكل أفضل.,انهار جاد بعد كمية كبيرة من الطين في مداخله.,ضحك جاد بعد عدم وجود طين في المدخل.,1
عشق جاد شاحنته الوحشية.,أدرك جاد أنه يجب أن يعتني بشاحنته بشكل أفضل.,شاهد جاد حادثًا يحدث.,تورط جاد في حادث.,2
اشترت توري أقراط بلورية مثالية تمامًا.,كانت متأكدة من أنها لن تخذل مرة أخرى.,توري أحبت الأقراط تمامًا وارتدتها غالبًا.,كانت توري قد ارتدت أقراطًا قبل ذلك تحولت إلى اللون الأخضر.,2
اشترت توري أقراط بلورية مثالية للغاية.,كانت متأكدة من أنها لن تشعر بخيبة أمل مرة أخرى.,اشترت توري في السابق أقراطًا انتهى بها المطاف إلى عدم إعجابها بها.,اشترت توري في السابق أقراطًا أحبتها.,1
كانت جين وشون صديقين مقربين.,شون اشتاق لجين كل يوم.,تعرضت جين لحادث سيارة سيء لكنها تعافت بسرعة.,تعرضت جين لحادث سيارة سيء وماتت.,2
