observation_1,observation_2,hypothesis_1,hypothesis_2,label
أحببت سمك السلمون المدخن.,أصبت بعدوى بكتيرية من سمك السلمون المدخن.,لم أكن أعرف كيفية طهيه ولكني طهيته لفترة طويلة جدا.,اشتريت بعض سمك السلمون المدخن من بائع مشبوه للغاية.,2
حان أحب الطبيعة.,و استمتع حان بسقي ورعاية نباتات جاره.,كان غالبًا ما يحب المشي عبر الغابة بالقرب من الحديقة والذهاب على مسارات المشي.,استأجر جار حان له كغاسل للنوافذ.,1
عندما كنت في السادسة عشرة تعلمت القيادة.,ثم اصطحبني والدي للحصول على رخصتي.,نمت لأسابيع قبل اختبار القيادة الخاص بي.,علمني والدتي جميع النقاط الدقيقة.,2
كانت كي قليلاً ممتلئة وتريد أن تفقد 20 رطلاً قبل الصيف.,وبحلول الصيف، كانت قد فقدت العشرة الأخرى!,كسبت كي 20 رطلاً والآن تهدف إلى 30.,بدأت في ممارسة الرياضة وفقدت 10 أرطال في بضع أسابيع.,2
جاك كان يركب دراجته في الحديقة.,وضع ملابسه المتسخة في كيس بلاستيكي.,ركب جاك عبر بعض البرك الطينية.,أثناء ركوب الدراجة، أصبح جاك عرقيا جدا.,1
كان جو يحتاج إلى مكتب جديد.,ندم جو على قراره عندما انكسر المكتب بعد يومين.,ذهب جو إلى المتجر لشراء مكتب جديد.,ذهب جو إلى جمعية الخيرية للحصول على مكتب جديد.,2
كان جو يقضي وقتًا رهيبًا في التخييم.,ولكنه لم يستطع العثور على مفاتيح سيارته.,كان لدى جو إطار مسطح في البرية.,أراد جو البقاء.,1
قررت لورا أن تطير إلى مدينة نيويورك.,ارتدت لورا قبعة طوال الأسبوع لإخفاء شعرها.,عندما وصلت لورا إلى هناك، أدركت أنها نسيت الشامبو.,قصت لورا شعرها عن طريق الخطأ.,1
بدأ نيت كتابة القصص بضع سنتات.,كان يكتب فقط لمساعدة البحث العلمي.,تم اكتشاف نيت من قبل باحث دفع له بشكل جيد.,كان يتقاضى أجرًا قريبًا من لا شيء.,2
تبنيت جروًا.,عملت الجزر بشكل مثالي!,كنت بحاجة إلى شيء ليتمكن من مضغه.,أطعمته الجرو البنجر المطبوخ.,1
ذهبنا في أول رحلة غوص لنا يوم الثلاثاء.,قررنا أننا ذهبنا في آخر رحلة غوص لنا يوم الثلاثاء.,لم نمر قط بوقت أفضل من هذا.,كاد أن يأكلنا قرش.,2
نشأ جيمي في فقر شديد.,جيمي اتصل بوالديه وشتمهم.,لذلك سقط جيمي من السماء وغادر المنزل.,لذلك ترك المدرسة وغادر المنزل.,2
كان عنق سام يؤلمه مؤخرًا.,لم يعد عنق سام يؤلمه مع الدعم الإضافي.,اشترى سام دعامة عنق لزيادة الألم.,حصل سام على دعامة عنق من والده.,2
صديقنا يملك مطعمًا.,لم يكن الموظف متحمسًا.,حاول صديقنا إقناع الموظفين بوجبة مجانية.,احتفظ صديقنا بالمطعم مفتوحًا بعد ساعات العمل.,2
كانت جوقة إيل تبيع الكعك لجمع المال لشراء رداء جديد.,لقد جمعت الجوقة ما يقرب من نصف ما تحتاجه في يوم واحد!,كانت جوقة إيل تريد حقًا رداء جديد.,صنعت إيل الكثير من الكعك لتوزيعه مجانًا.,1
يندهش جيم عندما يحصل على صفقة رائعة على منزل.,يسحب جيم عرضه ويطرد وكيله العقاري.,كان يتم إخبارهم بكذبة عن الضرر والمصادرة.,المنزل مليء بالجبن المتعفن.,1
أيمي أحبت السلطة.,أيمي أحبت السلطة كثيرًا لدرجة أنها عادت مع أصدقاء.,ذهبت السلطة إلى متجر لتلتقط أيمي.,جربت سلطة تايلاندية في مطعم جديد.,2
يبحث فريد عن طرق لجعل شقته أكثر راحة.,إنه يشعر بالسعادة لأنه حسّن طريقة شعوره تجاه شقته.,ذهب فريد إلى المتجر للحصول على بعض الصور الجديدة.,كان يفكر في بيع الأثاث الرخيص وتزيينه ولكن بعد ذلك فعل ذلك بطريقة رديئة.,1
كان نيل يزور المدن المسكونة.,كان يعتقد بالتأكيد أن إيري مدينة مسكونة!,لم يكن يؤمن بالأشباح حتى رأى واحدة في إيري.,اعتقد نيل أنه التقى بشخص مثير للاهتمام في إيري، بنسلفانيا.,1
كان لدى جيم كلبًا يحبه كثيرًا.,أخيرًا كانت نظيفة، ووعد ألا يسمح لها أن تتأذى مرة أخرى.,في أحد الأيام، ركض كلب جيم أمام جيم أثناء المشي وعلق في حفرة طين.,ركض كلب جيم إلى الفناء الخلفي واستمتع بكثير من المرح.,1
كانت جيل فتاة شابة واعية جدًا بالموضة.,كان الرسم جيدًا جدًا، لدرجة أنها تمكنت من عمل نمط منه.,رسمت جيل تصميمًا لشيء ما.,أظهرت جيل لأمها صورة فستان رسمتها.,2
في أحد الأيام كان لدى جوردن صديق قادم حتى يلعبوا ألعاب الفيديو.,الآن عندما يكون لدى جوردن صديق قادم ، يتأكد من أنهم يلعبون كلاهما.,أراد صديق جوردن أن يتناوبوا.,شعر صديق جوردن بالملل عندما استمر جوردن في اللعب بمفرده.,2
كان نيل يزور رومانيا.,قرر نيل عدم العودة إلى ترانسيلفانيا أبدًا.,فقد نيل أمتعته في كانساس.,كانت فندق نيل قذرًا جدًا وغير ودود.,2
خرج رجل في وقت مبكر أحد الصباح.,قرر، في المرة القادمة، التحقق من توقعات الطقس العامة ليوم.,بدأ المطر يهطل ولم يكن لديها مظلة.,بدأ المطر يهطل على الرجل.,2
ذهب جو إلى المطعم لتناول الأجنحة.,تمكن جو أخيرًا من الاستمتاع بأجنحته.,ذهب جو إلى المطعم ولكنه ضل الطريق و استغرق وقتًا طويلًا للعثور عليه.,طلب جو السوشي المفضل لديه في المطعم.,1
كان على إميلي أن تسلم ورقة للصف.,في اليوم التالي، لم تكن ورقة إميلي جاهزة.,رفضت إميلي الذهاب إلى حفل وبدلاً من ذلك عملت عليها.,خططت إميلي لسهر ليلة كاملة ولكنها نمت.,2
كان لدى تيم مشكلة.,لقد كان مندهشًا لدرجة أن الرؤية لم تعد مخيفة له.,كان تيم خائفًا من الذهاب إلى المدرسة الجديدة.,ثم حصل تيم على سماعات الرأس للمساعدة في سمعه.,1
كانت نينا في حلبة التزلج.,لحسن الحظ، غادرت الفتاة.,حاولت منافستها الأكبر بدء شجار.,كان مدرس من مدرسة نينا أيضًا في الحلبة.,1
جيمي احتاج إلى زوج جديد من البنطلونات.,جيمي اشترى البنطلونات التي أرادها.,جيمي قرر أن يصنع لنفسه زوجًا من البنطلونات.,جيمي كان لديه جرة من العملات التي وفرها لسنوات.,2
كانت نانسي تبحث عن مكان لتناول الطعام.,نظروا إليها بابتسامة قاسية.,ذهبت إلى المكتبة المحلية حيث كانت العديد من الفتيات يأكلن.,الطاولة الوحيدة المتاحة كانت مليئة بأعداء نانسي.,2
كان آندي يساعد والده دائمًا في زراعة الأشجار.,تذكره الشجرة بوالده.,لم يمت والد آندي أبدًا.,زرع آندي شجرة.,2
كانت تينا ومارك يبحثان عن منزل جديد.,أشعر بالأسف لل builder الذي استأجروه!,كان لدى تينا ومارك العديد من الأفكار الجامحة، لذلك قرروا بناء منزل.,قرروا أن يكون مبنيًا وفقًا لمواصفات عشوائية.,1
كان لدى تيم ضفدع أليف.,دفن تيم ضفدعه في ذلك اليوم.,لسوء الحظ، توفي ضفدع تيم.,تم أكل ضفدع تيم من قبل كلب.,1
بدأ بطن تشاد يصدر أصواتًا.,أكل تشاد كل شيء ومرض.,لم يكن قد بدأ بعد في تناول طعامه.,أكل تشاد حشرة ذات طعم غريب.,1
كانت بريانا في البحيرة مع عائلة صديقتها.,لحسن الحظ، في اليوم التالي وجدوا خدمة الهاتف المحمول في مكان قريب.,لم يكن لدى أي من العائلة شاحن هاتف.,لم تستطع بريانا الاتصال بأي شخص.,2
