observation_1,observation_2,hypothesis_1,hypothesis_2,label
My uncle is visiting us for the holidays.,I can't wait to see what he wears tonight at dinner!,My uncle is a designer and he likes unique things.,He always wears a funny t-shirt.,1
My uncle is visiting us for the holidays.,I can't wait to see what he wears tonight at dinner!,My uncle is a designer and he likes unique things.,My uncle is a designer and he likes boring things.,1
Jon decided to travel to Indonesia.,He had taught thousands of kids to speak basic English.,Jon traveled with a program that teaches English to kids in Asia.,Jon traveled with a program that teaches English to goats in Asia.,1
Frank has a school trip to the local museum.,Frank was very upset that he missed out on this trip.,Frank got sick and could go.,Frank got sick an couldn't go.,2
The first time I went horseback riding was bad.,I almost fell off before someone helped.,I controlled the horse when he started bucking.,I couldn't control the horse and he started bucking.,2
The first time I went horseback riding was bad.,I almost fell off before someone helped.,I was scared and did not know what to do.,I was happy and knew exactly what to do.,1
I was hiking in a forest.,The bridge collapsed and I fell into the stream.,I came across a old sign and passed it.,I came across a old bridge and crossed it cautiously.,2
The best thing about Thanksgiving is visiting with your family.,This time I won all three hands.,my famil will stop.,My family always plays cards on the holidays.,2
The best thing about Thanksgiving is visiting with your family.,This time I won all three hands.,We played poker waiting for dinner.,We ate dinner while waiting to play poker.,1
"Last night there were three homicides in the city of Dallas, Texas.",Police think that all three murders were committed by the same person.,All of the theifs were in a general area.,All of the homicides were in a general area.,2
For some reason Ben's toothbrush was by the kitchen sink.,Ben had accidentally brushed his teeth with it!,Ben thought his wife's toothbrush was his.,Ben thought his wife's toothbrush ate his.,1
Ana wanted to read an old book.,Ana went home and read it immediately!,Ana got a new book.,Ana got a new non-manual.,1
Ana wanted to read an old book.,Ana went home and read it immediately!,She purchased it from the store.,She purchased it on Amazon.,1
Samson was a strong boy.,He couldn't lift the car.,Samson tried to lift a vehicle.,Samson lifted a vehicle.,1
Samson was a strong boy.,He couldn't lift the car.,Some things where to heavy for Samson.,Nothing was too heavy for Samson.,1
The cop pulled me over.,Luckily he just gave me a warning this time.,He told me my tail cloudy was out.,He told me my tail light was out.,2
Kelly and her friends decided to make some jello.,Most importantly it tasted good.,Kelly used blue and he friends don't like orange.,Kelly used orange and he friends don't like orange.,2
Kelly and her friends decided to make some jello.,Most importantly it tasted good.,"The jello turned out to be a very strange color and taste, and Kelly added food coloring.",The jello turned out to be a very strange color after Kelly added food coloring.,2
Juanita had been single ever since her husband died.,Juanita decided she would be single for the rest of her life.,Juanita quickly found a man she wanted to marry.,Juanita did not find any men she wanted to marry.,2
Juanita had been single ever since her husband died.,Juanita decided she would be single for the rest of her life.,"She tried some of the dating sites, but nothing worded out.","Juanita tried some of the dating sites, and it worked out.",1
I decided to go to Maui for a vacation.,That was the last time I took advice from my friend.,Maui was very bad.,Maui was a very nice place.,1
I decided to go to Maui for a vacation.,That was the last time I took advice from my friend.,My mother had recommended it but the weather was terrible this time of year.,My friend had recommended it but the weather was terrible this time of year.,2
Ricky was an expert in trading stock futures.,Ricky couldn't have been happier as he made a lot of money.,Ricky made really bad stock picks.,Ricky picked the right stocks and they went up.,2
Ricky was an expert in trading stock futures.,Ricky couldn't have been happier as he made a lot of money.,Ricky's stocks were way up.,Ricky's stocks were plummeting down.,1
Jim decided he wanted to see a movie instead of going to work.,His boss thankfully didn't recognize him because he was preoccupied.,He saw his wife at the movie theater.,He saw his boss while he was in the movie theater.,2
Lindsey had an hour break from lunch and wanted to see the park.,She enjoyed herself so much she decided to make it a weekly trip.,Lindsey headed to a nearby park.,Lindsey headed to a movie theater.,1
Lindsey had an hour break from lunch and wanted to see the park.,She enjoyed herself so much she decided to make it a weekly trip.,She chose to not take her lunch and walk down the block to the park.,She decided to take her lunch and walk down the block to the park.,2
Evan was manning the grill at the company picnic.,Evan apologized for his inexperience.,Evan burned much of the food.,Evan made amazing steaks for everyone.,1
Judd loved his monster truck.,Judd realized that he should take better care of his truck.,Judd broke down after too much mud in his intakes.,Judd laughed after no mud was in the intake.,1
Judd loved his monster truck.,Judd realized that he should take better care of his truck.,Judd saw a accident happen.,Judd got into an accident.,2
Tory purchased the most perfect crystal earrings.,She was sure she wouldn't be disappointed again.,Tory absolutely loved the earrings and wore them often.,Tory had earrings before that turned green.,2
Tory purchased the most perfect crystal earrings.,She was sure she wouldn't be disappointed again.,Tory previously bought earrings she ended up disliking.,Tory previously bought earrings she loved.,1
Jane and Shawn were close friends.,Shawn missed Jane every day.,Jane got in a bad car accident but recovered quickly.,Jane got in a bad car accident and died.,2
Jane and Shawn were close friends.,Shawn was happy Jane was dead.,Drugs began to take Jane and tried to get Shawn to take them also.,Jane began to take drugs and tried to get Shawn to take them also.,2
Kay was coloring in her coloring book when she ran out of pages.,Her mother spanked her and made her wash the drawing off the wall.,Kay decided to draw on her hands instead.,Kay decided to draw on the wall instead.,2
Kay was coloring in her coloring book when she ran out of pages.,Her mother spanked her and made her wash the drawing off the wall.,Kay then colored on the newspaper.,Kay then colored on the wall.,2
Laura went to a video rental store.,Laura no longer went to the video rental store.,The employees were not helpful.,The employees were extremely helpful.,1
A husband and wife woke up in the morning.,The couple and the cat snuggled for a half hour.,The couple's new kitten jumped up in the bed with them.,The couple's new roof dropped down in the bed on them.,1
A husband and wife woke up in the morning.,The couple and the cat snuggled for a half hour.,They found their pet cat sleeping between them and did not want to wake him.,They found their pet cat sleeping between them and they wanted to wake him.,1
Jason ripped his pants on a fence.,Jason bought a new pair of pants.,Jason went home and changed his mind.,Jason went home and changed pants.,2
